Name,Brand,Price,Image URL,Product URL,Star Rating,Number of Reviews
Scarlette Mixed Media Babydoll Camisole,Free People,$68.00,https://n.nordstrommedia.com/id/sr3/fb0d94ea-fe3e-4378-ba0c-ace049786fd8.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/scarlette-mixed-media-babydoll-camisole/7850601?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=650,5 out of 5 stars,(2)
Kelda Floral Midi Dress,Petal & Pup,$79.00,https://n.nordstrommedia.com/id/sr3/d004f86a-542e-4443-8289-8da2068ced3d.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/petal-and-pup-kelda-floral-midi-dress/7753811?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=650,4.1 out of 5 stars,(233)
Relaxed Washed 2.0 Long Sleeve Slub Tee,Zella,$45.00,https://n.nordstrommedia.com/id/sr3/ed575d65-0068-4e35-8f9d-f93c30095fdb.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/relaxed-washed-2-0-long-sleeve-slub-tee/7639696?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,3 out of 5 stars,(1)
Navigator Drawstring Utility Pants,Zella,$79.00,https://n.nordstrommedia.com/id/sr3/3c906f04-2da4-4da3-aaee-89c4a60f5db6.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/navigator-drawstring-utility-pants/7749163?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.7 out of 5 stars,(6)
Dusk Stretch Knit Top,Reformation,$58.00 – $78.00,https://n.nordstrommedia.com/id/sr3/b98f9e51-6630-4b3c-bbe2-73ddc75ef7a4.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/dusk-stretch-knit-top/7461616?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4 out of 5 stars,(30)
Karma Underwire Lace Demi Bra,Simone Perele,$105.00,https://n.nordstrommedia.com/id/sr3/b2e08691-5191-4f4e-a788-f39f82908956.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/6128257?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,3.4 out of 5 stars,(7)
The Perfect Vintage Patch Pocket Wide Leg Jeans,Madewell,$128.00,https://n.nordstrommedia.com/id/sr3/b70e2d8c-3a19-4a94-8083-01de91039d13.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7801929?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=400,4.5 out of 5 stars,(10)
Una Floral Cowl Neck Lace-Up Corset Top,HOUSE OF CB,$135.00,https://n.nordstrommedia.com/id/sr3/55597306-67f8-42c4-8325-e012447e4e74.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/house-of-cb-una-floral-cowl-neck-lace-up-corset-top/7359275?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=283,4.1 out of 5 stars,(19)
True Body Lift Triangle Bra,True & Co,$58.00,https://n.nordstrommedia.com/id/sr3/0810b33b-d54c-4a3a-9ee6-149d681e9894.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/5583035?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.4 out of 5 stars,(169)
Halo 2.0 Performance Zip Front Hoodie,Vuori,$98.00,https://n.nordstrommedia.com/id/sr3/568c2dcc-62d2-4c40-ae33-a968c4ebf2e0.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/vuori-halo-2-0-performance-zip-front-hoodie/6619199?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=002,4.7 out of 5 stars,(204)
Randal Zip Detail Sweater Tank,Varley,$128.00,https://n.nordstrommedia.com/id/sr3/b6406f25-f448-43db-9736-b740483a622a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/randal-zip-detail-sweater-tank/7835895?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=101,5 out of 5 stars,(1)
Bliss Perfection Bikini,Natori,$20.00,https://n.nordstrommedia.com/id/sr3/862aa3b2-eddb-4e1b-839c-a78c756c9748.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/4006843?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=423,4.1 out of 5 stars,(347)
Kya Sleeveless Romper Minidress,Amanda Uprichard,$255.00,https://n.nordstrommedia.com/id/sr3/f31e3c57-5487-4243-b104-5b235d10e08f.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/kya-sleeveless-romper-minidress/7708238?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=500,5 out of 5 stars,(1)
Only 1 Stretch Cotton Ringer Tank,Free People,$38.00,https://n.nordstrommedia.com/id/sr3/e0e70dbf-8af2-43e2-8628-e3cf276dde7a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/only-1-stretch-cotton-ringer-tank/7780272?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=200,5 out of 5 stars,(1)
Seashore Bottom,Dippin Daisys,$44.00 – $46.00,https://n.nordstrommedia.com/id/sr3/8bb098c9-78a4-4567-a70b-af31e18d5234.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/seashore-bottom/7845379?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Relaxed Satin Camp Shirt,Open Edit,$49.50,https://n.nordstrommedia.com/id/sr3/4f24618f-0921-453c-afd3-bbd56571bfef.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/relaxed-satin-camp-shirt/7748418?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,5 out of 5 stars,(2)
Amira Tiered Cotton Midi Dress,Steve Madden,$39.00,https://n.nordstrommedia.com/id/sr3/cc8dec3e-b657-4970-b818-bee1b5a58959.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/steve-madden-amira-tiered-cotton-midi-dress/7268623?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.1 out of 5 stars,(235)
Hula Hut Oversize Graphic T-Shirt,Billabong,$39.95,https://n.nordstrommedia.com/id/sr3/c7518f3b-678e-4ae4-a4ea-bcb0374b657e.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/hula-hut-oversize-graphic-t-shirt/7776524?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=311,5 out of 5 stars,(5)
Cutout Skort,Endless Rose,$60.00,https://n.nordstrommedia.com/id/sr3/06909511-b88d-4349-a0fd-81a3f9637d4d.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/endless-rose-cutout-skort/6141939?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=530,4.5 out of 5 stars,(13)
Elia Floral Stretch Cotton Blend Corset Sundress,HOUSE OF CB,$225.00 – $239.00,https://n.nordstrommedia.com/id/sr3/ba209bcb-e4e8-4419-9c63-20ae26a760e3.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/elia-floral-stretch-cotton-blend-corset-sundress/7394668?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=671,3.4 out of 5 stars,(39)
Logo Cotton Blend T-Shirt,Fear of God Essentials,$45.00,https://n.nordstrommedia.com/id/sr3/abbdf11d-972d-4c54-8d91-a11083e0c05f.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/logo-cotton-blend-t-shirt/7810482?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=020,5 out of 5 stars,(1)
Ruched Waist Maxi Skirt,Topshop,$59.99,https://n.nordstrommedia.com/id/sr3/1a17ae38-4515-4f17-99e2-02431d5c6879.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/ruched-waist-maxi-skirt/7892621?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,4.1 out of 5 stars,(11)
Suddenly Fine Floral Print Cutout Lace Trim Nightgown,Free People,$98.00,https://n.nordstrommedia.com/id/sr3/3e9c3887-8237-4483-9e1d-1e5e99105eed.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/suddenly-fine-floral-print-cutout-lace-trim-nightgown/7274453?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=330,3.7 out of 5 stars,(12)
Vinita Cowl Neck Tank,Petal & Pup,$59.00,https://n.nordstrommedia.com/id/sr3/3dc68662-d7b9-4f5d-a554-11466fd762a9.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/vinita-cowl-neck-tank/7754388?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=200,4.2 out of 5 stars,(26)
'Ab'Solution High Waist Wide Leg Jeans (Petite) (Nordstrom Exclusive),Wit & Wisdom,$88.00,https://n.nordstrommedia.com/id/sr3/95545fc0-43ef-47eb-a760-bcafd35f52e7.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/absolution-high-waist-wide-leg-jeans-petite-nordstrom-exclusive/7899930?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=319,No rating,No reviews
The Slim Cuff Joggers,Varley,$120.00,https://n.nordstrommedia.com/id/sr3/e72d3fc2-bf1f-43bb-a76a-3190a4f08145.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/the-slim-cuff-joggers/7529167?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=301,4.7 out of 5 stars,(17)
Pinstripe Oversize Shirt Jacket,Vince Camuto,$109.00,https://n.nordstrommedia.com/id/sr3/a3c931f5-5c0c-4a66-9a1a-bfd6b6062521.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/pinstripe-oversize-shirt-jacket/7774916?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=020,5 out of 5 stars,(2)
Darcy Loose Jeans,R13,$565.00,https://n.nordstrommedia.com/id/sr3/e071ab6f-4274-4c40-8042-a3fce83c1cc2.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7887639?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=422,No rating,No reviews
Drawstring Crop Pants,Caslon®,$69.50,https://n.nordstrommedia.com/id/sr3/2bfc7878-6c6a-4df5-a630-44d78b2233c8.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/drawstring-crop-pants/7105275?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=401,4.5 out of 5 stars,(22)
Comete Wireless Bra,Simone Perele,$115.00,https://n.nordstrommedia.com/id/sr3/8c537493-202b-4650-a1a2-8b3d8d76f34f.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7544938?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=270,5 out of 5 stars,(1)
Devlin Linen Crop Tank,Petal & Pup,$49.00,https://n.nordstrommedia.com/id/sr3/4cbe7ef8-aa1a-4f96-9cb0-8a0d1916a93b.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/devlin-linen-crop-tank/7754376?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=250,4.2 out of 5 stars,(21)
Short Sleeve Cotton Blend Sweatshirt,Treasure & Bond,$49.50,https://n.nordstrommedia.com/id/sr3/cd064d41-a740-48fa-8146-a27a107c646a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/short-sleeve-cotton-blend-sweatshirt/7714378?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=930,4.6 out of 5 stars,(11)
Mink Faux Fur Hooded Vest,Thread & Supply,$49.00,https://n.nordstrommedia.com/id/sr3/71290303-b09a-41a4-ab4a-824d76508cb8.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7781393?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=420,4.2 out of 5 stars,(11)
Miramar Linen & Organic Cotton Polo Sweater,Faherty,$168.00,https://n.nordstrommedia.com/id/sr3/49cd1a84-96a6-4356-b835-0578f264352c.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/miramar-linen-organic-cotton-polo-sweater/7414787?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=900,4.3 out of 5 stars,(7)
Sweet Straight Leg Jeans,Lucky Brand,$99.00,https://n.nordstrommedia.com/id/sr3/5aec750d-93f4-4dcf-bfba-509784111769.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/6691095?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=430,4.5 out of 5 stars,(82)
Assorted 3-Pack High Waist Panties,EBY,$45.00,https://n.nordstrommedia.com/id/sr3/a196a968-e4fb-4629-a8f7-986778f2c271.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7246855?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=002,4.5 out of 5 stars,(8)
Mock Neck Wide Rib Sweater,Madewell,$55.00,https://n.nordstrommedia.com/id/sr3/6d59cf21-27ac-4211-a696-7d73293f8597.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7506317?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=900,4.5 out of 5 stars,(70)
Hawley Half-Zip Sweatshirt,Varley,$138.00,https://n.nordstrommedia.com/id/sr3/efdc6c70-9281-490c-8990-ae845f512182.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/hawley-half-zip-sweatshirt/7309855?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=900,4.4 out of 5 stars,(27)
Matilda Camisole,Free People,$78.00,https://n.nordstrommedia.com/id/sr3/6461bf68-71c7-4986-bf7d-c655cdef2af8.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/matilda-camisole/7893210?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,No rating,No reviews
Fits Everybody T-Shirt Bra,SKIMS,$54.00,https://n.nordstrommedia.com/id/sr3/97484487-b3cc-44f5-89dd-d1c58c65a2c7.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/fits-everybody-t-shirt-bra/7406473?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=275,3.9 out of 5 stars,(14)
Smooth Edit Sleeveless Body-Con Midi Dress,Open Edit,$69.50,https://n.nordstrommedia.com/id/sr3/fa3ba5c0-8705-40ef-8084-0f62a921e293.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/smooth-edit-sleeveless-body-con-midi-dress/7759708?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.5 out of 5 stars,(8)
Nadine Deep V-Neck Sleeveless Top,WAYF,$55.00,https://n.nordstrommedia.com/id/sr3/ad91071a-5a84-4630-982c-684fe5cbb2ed.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/nadine-deep-v-neck-sleeveless-top/7845025?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=803,4.8 out of 5 stars,(4)
Ayers Crop Sweater & Wide Leg Pants Set,Petal & Pup,$79.00,https://n.nordstrommedia.com/id/sr3/f1f9be12-4323-41ee-b6e1-164400bcdc3f.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/ayers-crop-sweater-wide-leg-pants-set/7754116?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.3 out of 5 stars,(70)
Tailored Long Vest,Open Edit,$75.00,https://n.nordstrommedia.com/id/sr3/ba262605-6421-4a0d-a70d-ea6365b4255b.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/tailored-long-vest/7748417?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.7 out of 5 stars,(7)
Essential Compression T-Shirt,Halogen®,$35.00,https://n.nordstrommedia.com/id/sr3/3f79caba-28c7-41f7-a081-9125fdb3b513.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/essential-compression-t-shirt/7276046?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=101,4.1 out of 5 stars,(61)
Natlaly Sleeveless Organic Cotton Knit Minidress,Reformation,$148.00,https://n.nordstrommedia.com/id/sr3/88b9d737-d984-4bdb-a527-c52976816537.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/natlaly-sleeveless-organic-cotton-knit-minidress/7563473?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,3.6 out of 5 stars,(14)
Riley Mock Neck Sweater,Free People,$98.00,https://n.nordstrommedia.com/id/sr3/b2eb6f8e-10c4-4bf6-86ef-f5eb8d592605.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/riley-mock-neck-sweater/7889388?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=600,No rating,No reviews
Emmy Colorblock High Waist Bikini Bottoms,Beach Riot,$98.00,https://n.nordstrommedia.com/id/sr3/c0d4b884-5382-4311-8cc1-dd38c1157d1a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/beach-riot-emmy-colorblock-high-waist-bikini-bottoms/7438249?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=650,4.1 out of 5 stars,(17)
Peta Floral Print Tiered Dress,Petal & Pup,$69.00,https://n.nordstrommedia.com/id/sr3/68cb65e5-7d25-45e3-a7b9-96da87a4e092.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/peta-floral-print-tiered-dress/7753881?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,4.5 out of 5 stars,(113)
Katy Scalloped Trim Cotton & Linen Crop Tank & Shorts Set,Petal & Pup,$69.00,https://n.nordstrommedia.com/id/sr3/e5cc86c9-48ef-4aa0-bdfd-bf9f27c98429.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/katy-scalloped-trim-cotton-linen-crop-tank-shorts-set/7761098?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.8 out of 5 stars,(9)
Crop Polo Sweater,MANGO,$45.99,https://n.nordstrommedia.com/id/sr3/1523187d-630e-4304-87ca-c84d811f1a36.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/crop-polo-sweater/7871997?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=250,3.8 out of 5 stars,(4)
Shirred Cotton Gauze Peplum Top,Treasure & Bond,$59.50,https://n.nordstrommedia.com/id/sr3/d848990c-8c73-405a-a26a-e1fc6791f1f8.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/shirred-cotton-gauze-peplum-top/7749331?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4 out of 5 stars,(1)
All American Pajamas,Honeydew Intimates,$48.00,https://n.nordstrommedia.com/id/sr3/a60428e7-d066-4666-b631-85da963dbfc3.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/honeydew-all-american-pajamas/7838230?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=950,4.4 out of 5 stars,(16)
Short Puff Sleeve Knit Polo,CeCe,$69.00,https://n.nordstrommedia.com/id/sr3/19cb41fe-46bb-4c37-8f26-42d493a1d79c.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/cece-short-puff-sleeve-knit-polo/7265889?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=334,4.1 out of 5 stars,(19)
Brennan Halter Linen Vest,Reformation,$168.00,https://n.nordstrommedia.com/id/sr3/bb54fa22-fbbc-4750-83b8-4518aca2753f.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/brennan-halter-linen-vest/7899463?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=300,5 out of 5 stars,(1)
Walk the Line Floating Underwire One-Piece Swimsuit,BLEU by Rod Beattie,$119.00,https://n.nordstrommedia.com/id/sr3/22da0702-2d5f-4968-9dd2-6d027cd88a2a.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/bleu-by-rod-beattie-walk-the-line-floating-underwire-one-piece-swimsuit/7647554?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.1 out of 5 stars,(9)
Boyfriend Loose Pants (Regular & Plus),SKIMS,$58.00,https://n.nordstrommedia.com/id/sr3/215992fb-ee41-40eb-8aa7-958b18f3dad0.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/skims-boyfriend-loose-pants-regular-plus/7311734?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=053,3.7 out of 5 stars,(14)
Bess Button Front Linen Top,Reformation,$168.00,https://n.nordstrommedia.com/id/sr3/82723440-dd17-415c-96f7-fc22147f9e94.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/bess-button-front-linen-top/7899393?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=100,2 out of 5 stars,(2)
Mixed Media Tank Dress,Madewell,$98.00,https://n.nordstrommedia.com/id/sr3/6b60b51e-e58d-4cd9-a70c-abd1641e5963.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7354906?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=494,4.4 out of 5 stars,(16)
Riley Seamed T-Shirt,Free People,$48.00,https://n.nordstrommedia.com/id/sr3/fddab80c-50e2-45f6-b6ee-7325865709e7.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/riley-seamed-t-shirt/7850633?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=250,5 out of 5 stars,(7)
In Flight Flowy Crop Wide Leg Pants,Zella,$79.00,https://n.nordstrommedia.com/id/sr3/002c6113-a7ec-43ab-b92c-fbbe38847d56.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/in-flight-flowy-crop-wide-leg-pants/7647746?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.3 out of 5 stars,(15)
The Racerback Mode Bodysuit,Naked Wardrobe,$48.00,https://n.nordstrommedia.com/id/sr3/aabeace4-6305-40d5-8582-9e7f57945aa4.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/the-racerback-mode-bodysuit/7891179?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.5 out of 5 stars,(2)
Crossover Jeans,R13,$665.00,https://n.nordstrommedia.com/id/sr3/bd6a456e-e3fd-44f1-808e-2dc4f1d09ff3.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7887678?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=425,No rating,No reviews
Gather Good Maxi Skirt,Naked Wardrobe,$68.00,https://n.nordstrommedia.com/id/sr3/75de6df0-c392-420a-a9ac-57a793b5fb86.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/gather-good-maxi-skirt/7804631?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.3 out of 5 stars,(13)
Abigail Paisley Short Pajamas,Papinelle,$85.00,https://n.nordstrommedia.com/id/sr3/a34571fb-3383-415f-89bd-64a6d56f948e.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/7758525?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=410,5 out of 5 stars,(3)
Andora 3D Convertible Underwire Bra,Simone Perele,$115.00,https://n.nordstrommedia.com/id/sr3/2f8f0598-b1e5-4abb-b5d5-eecacfe990cb.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/4852667?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=250,5 out of 5 stars,(1)
Caresse Strapless Underwire Bra,Simone Perele,$105.00,https://n.nordstrommedia.com/id/sr3/b6317b0f-9d17-449b-8b11-4a385a489ac8.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/5629059?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=275,4 out of 5 stars,(5)
Sunrise Tank Minidress,PacSun,$34.00,https://n.nordstrommedia.com/id/sr3/aabbdab1-3abd-482d-8c98-28d53fb89a9e.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/sunrise-tank-minidress/7851636?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,5 out of 5 stars,(3)
Smooth Edit V-Neck Tank,Open Edit,$39.50,https://n.nordstrommedia.com/id/sr3/61af4400-05ee-48b9-92e9-ee12e93db911.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/smooth-edit-v-neck-tank/7759723?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,3 out of 5 stars,(2)
Volley Skirt,Vuori,$68.00,https://n.nordstrommedia.com/id/sr3/cad9f61c-e4d9-4378-b6c9-ee0a648a2f51.jpeg?h=365&w=240&dpr=2,https://www.nordstrom.com/s/volley-skirt/7448092?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing&color=001,4.8 out of 5 stars,(4)
